832;11/04/1998 00:00;Saturday;April;1998;11;17;4;Q2
833;12/04/1998 00:00;Sunday;April;1998;12;18;4;Q2
834;13/04/1998 00:00;Monday;April;1998;13;18;4;Q2
835;14/04/1998 00:00;Tuesday;April;1998;14;18;4;Q2
836;15/04/1998 00:00;Wednesday;April;1998;15;18;4;Q2
837;16/04/1998 00:00;Thursday;April;1998;16;18;4;Q2
838;17/04/1998 00:00;Friday;April;1998;17;18;4;Q2
839;18/04/1998 00:00;Saturday;April;1998;18;18;4;Q2
840;19/04/1998 00:00;Sunday;April;1998;19;19;4;Q2
841;20/04/1998 00:00;Monday;April;1998;20;19;4;Q2
842;21/04/1998 00:00;Tuesday;April;1998;21;19;4;Q2
843;22/04/1998 00:00;Wednesday;April;1998;22;19;4;Q2
844;23/04/1998 00:00;Thursday;April;1998;23;19;4;Q2
845;24/04/1998 00:00;Friday;April;1998;24;19;4;Q2
846;25/04/1998 00:00;Saturday;April;1998;25;19;4;Q2
847;26/04/1998 00:00;Sunday;April;1998;26;20;4;Q2
848;27/04/1998 00:00;Monday;April;1998;27;20;4;Q2
849;28/04/1998 00:00;Tuesday;April;1998;28;20;4;Q2
850;29/04/1998 00:00;Wednesday;April;1998;29;20;4;Q2
851;30/04/1998 00:00;Thursday;April;1998;30;20;4;Q2
852;01/05/1998 00:00;Friday;May;1998;1;20;5;Q2
853;02/05/1998 00:00;Saturday;May;1998;2;20;5;Q2
854;03/05/1998 00:00;Sunday;May;1998;3;21;5;Q2
855;04/05/1998 00:00;Monday;May;1998;4;21;5;Q2
856;05/05/1998 00:00;Tuesday;May;1998;5;21;5;Q2
857;06/05/1998 00:00;Wednesday;May;1998;6;21;5;Q2
858;07/05/1998 00:00;Thursday;May;1998;7;21;5;Q2
859;08/05/1998 00:00;Friday;May;1998;8;21;5;Q2
860;09/05/1998 00:00;Saturday;May;1998;9;21;5;Q2
861;10/05/1998 00:00;Sunday;May;1998;10;22;5;Q2
862;11/05/1998 00:00;Monday;May;1998;11;22;5;Q2
863;12/05/1998 00:00;Tuesday;May;1998;12;22;5;Q2
864;13/05/1998 00:00;Wednesday;May;1998;13;22;5;Q2
865;14/05/1998 00:00;Thursday;May;1998;14;22;5;Q2
866;15/05/1998 00:00;Friday;May;1998;15;22;5;Q2
867;16/05/1998 00:00;Saturday;May;1998;16;22;5;Q2
868;17/05/1998 00:00;Sunday;May;1998;17;23;5;Q2
869;18/05/1998 00:00;Monday;May;1998;18;23;5;Q2
870;19/05/1998 00:00;Tuesday;May;1998;19;23;5;Q2
871;20/05/1998 00:00;Wednesday;May;1998;20;23;5;Q2
872;21/05/1998 00:00;Thursday;May;1998;21;23;5;Q2
873;22/05/1998 00:00;Friday;May;1998;22;23;5;Q2
874;23/05/1998 00:00;Saturday;May;1998;23;23;5;Q2
875;24/05/1998 00:00;Sunday;May;1998;24;24;5;Q2
876;25/05/1998 00:00;Monday;May;1998;25;24;5;Q2
877;26/05/1998 00:00;Tuesday;May;1998;26;24;5;Q2
878;27/05/1998 00:00;Wednesday;May;1998;27;24;5;Q2
879;28/05/1998 00:00;Thursday;May;1998;28;24;5;Q2
880;29/05/1998 00:00;Friday;May;1998;29;24;5;Q2
881;30/05/1998 00:00;Saturday;May;1998;30;24;5;Q2
882;31/05/1998 00:00;Sunday;May;1998;31;25;5;Q2
883;01/06/1998 00:00;Monday;June;1998;1;25;6;Q2
884;02/06/1998 00:00;Tuesday;June;1998;2;25;6;Q2
885;03/06/1998 00:00;Wednesday;June;1998;3;25;6;Q2
886;04/06/1998 00:00;Thursday;June;1998;4;25;6;Q2
887;05/06/1998 00:00;Friday;June;1998;5;25;6;Q2
888;06/06/1998 00:00;Saturday;June;1998;6;25;6;Q2
889;07/06/1998 00:00;Sunday;June;1998;7;26;6;Q2
890;08/06/1998 00:00;Monday;June;1998;8;26;6;Q2
891;09/06/1998 00:00;Tuesday;June;1998;9;26;6;Q2
892;10/06/1998 00:00;Wednesday;June;1998;10;26;6;Q2
893;11/06/1998 00:00;Thursday;June;1998;11;26;6;Q2
894;12/06/1998 00:00;Friday;June;1998;12;26;6;Q2
895;13/06/1998 00:00;Saturday;June;1998;13;26;6;Q2
896;14/06/1998 00:00;Sunday;June;1998;14;27;6;Q2
897;15/06/1998 00:00;Monday;June;1998;15;27;6;Q2
898;16/06/1998 00:00;Tuesday;June;1998;16;27;6;Q2
899;17/06/1998 00:00;Wednesday;June;1998;17;27;6;Q2
900;18/06/1998 00:00;Thursday;June;1998;18;27;6;Q2
901;19/06/1998 00:00;Friday;June;1998;19;27;6;Q2
902;20/06/1998 00:00;Saturday;June;1998;20;27;6;Q2
903;21/06/1998 00:00;Sunday;June;1998;21;28;6;Q2
904;22/06/1998 00:00;Monday;June;1998;22;28;6;Q2
905;23/06/1998 00:00;Tuesday;June;1998;23;28;6;Q2
906;24/06/1998 00:00;Wednesday;June;1998;24;28;6;Q2
907;25/06/1998 00:00;Thursday;June;1998;25;28;6;Q2
908;26/06/1998 00:00;Friday;June;1998;26;28;6;Q2
909;27/06/1998 00:00;Saturday;June;1998;27;28;6;Q2
910;28/06/1998 00:00;Sunday;June;1998;28;29;6;Q2
911;29/06/1998 00:00;Monday;June;1998;29;29;6;Q2
912;30/06/1998 00:00;Tuesday;June;1998;30;29;6;Q2
913;01/07/1998 00:00;Wednesday;July;1998;1;29;7;Q3
914;02/07/1998 00:00;Thursday;July;1998;2;29;7;Q3
915;03/07/1998 00:00;Friday;July;1998;3;29;7;Q3
916;04/07/1998 00:00;Saturday;July;1998;4;29;7;Q3
917;05/07/1998 00:00;Sunday;July;1998;5;30;7;Q3
918;06/07/1998 00:00;Monday;July;1998;6;30;7;Q3
919;07/07/1998 00:00;Tuesday;July;1998;7;30;7;Q3
920;08/07/1998 00:00;Wednesday;July;1998;8;30;7;Q3
921;09/07/1998 00:00;Thursday;July;1998;9;30;7;Q3
922;10/07/1998 00:00;Friday;July;1998;10;30;7;Q3
923;11/07/1998 00:00;Saturday;July;1998;11;30;7;Q3
924;12/07/1998 00:00;Sunday;July;1998;12;31;7;Q3
925;13/07/1998 00:00;Monday;July;1998;13;31;7;Q3
926;14/07/1998 00:00;Tuesday;July;1998;14;31;7;Q3
927;15/07/1998 00:00;Wednesday;July;1998;15;31;7;Q3
928;16/07/1998 00:00;Thursday;July;1998;16;31;7;Q3
929;17/07/1998 00:00;Friday;July;1998;17;31;7;Q3
930;18/07/1998 00:00;Saturday;July;1998;18;31;7;Q3
931;19/07/1998 00:00;Sunday;July;1998;19;32;7;Q3
932;20/07/1998 00:00;Monday;July;1998;20;32;7;Q3
933;21/07/1998 00:00;Tuesday;July;1998;21;32;7;Q3
934;22/07/1998 00:00;Wednesday;July;1998;22;32;7;Q3
935;23/07/1998 00:00;Thursday;July;1998;23;32;7;Q3
936;24/07/1998 00:00;Friday;July;1998;24;32;7;Q3
937;25/07/1998 00:00;Saturday;July;1998;25;32;7;Q3
938;26/07/1998 00:00;Sunday;July;1998;26;33;7;Q3
939;27/07/1998 00:00;Monday;July;1998;27;33;7;Q3
940;28/07/1998 00:00;Tuesday;July;1998;28;33;7;Q3
941;29/07/1998 00:00;Wednesday;July;1998;29;33;7;Q3
942;30/07/1998 00:00;Thursday;July;1998;30;33;7;Q3
943;31/07/1998 00:00;Friday;July;1998;31;33;7;Q3
944;01/08/1998 00:00;Saturday;August;1998;1;33;8;Q3
945;02/08/1998 00:00;Sunday;August;1998;2;34;8;Q3
946;03/08/1998 00:00;Monday;August;1998;3;34;8;Q3
947;04/08/1998 00:00;Tuesday;August;1998;4;34;8;Q3
948;05/08/1998 00:00;Wednesday;August;1998;5;34;8;Q3
949;06/08/1998 00:00;Thursday;August;1998;6;34;8;Q3
950;07/08/1998 00:00;Friday;August;1998;7;34;8;Q3
951;08/08/1998 00:00;Saturday;August;1998;8;34;8;Q3
952;09/08/1998 00:00;Sunday;August;1998;9;35;8;Q3
953;10/08/1998 00:00;Monday;August;1998;10;35;8;Q3
954;11/08/1998 00:00;Tuesday;August;1998;11;35;8;Q3
955;12/08/1998 00:00;Wednesday;August;1998;12;35;8;Q3
956;13/08/1998 00:00;Thursday;August;1998;13;35;8;Q3
957;14/08/1998 00:00;Friday;August;1998;14;35;8;Q3
958;15/08/1998 00:00;Saturday;August;1998;15;35;8;Q3
959;16/08/1998 00:00;Sunday;August;1998;16;36;8;Q3
960;17/08/1998 00:00;Monday;August;1998;17;36;8;Q3
961;18/08/1998 00:00;Tuesday;August;1998;18;36;8;Q3
962;19/08/1998 00:00;Wednesday;August;1998;19;36;8;Q3
963;20/08/1998 00:00;Thursday;August;1998;20;36;8;Q3
964;21/08/1998 00:00;Friday;August;1998;21;36;8;Q3
965;22/08/1998 00:00;Saturday;August;1998;22;36;8;Q3
966;23/08/1998 00:00;Sunday;August;1998;23;37;8;Q3
967;24/08/1998 00:00;Monday;August;1998;24;37;8;Q3
968;25/08/1998 00:00;Tuesday;August;1998;25;37;8;Q3
969;26/08/1998 00:00;Wednesday;August;1998;26;37;8;Q3
970;27/08/1998 00:00;Thursday;August;1998;27;37;8;Q3
971;28/08/1998 00:00;Friday;August;1998;28;37;8;Q3
972;29/08/1998 00:00;Saturday;August;1998;29;37;8;Q3
973;30/08/1998 00:00;Sunday;August;1998;30;38;8;Q3
974;31/08/1998 00:00;Monday;August;1998;31;38;8;Q3
975;01/09/1998 00:00;Tuesday;September;1998;1;38;9;Q3
976;02/09/1998 00:00;Wednesday;September;1998;2;38;9;Q3
977;03/09/1998 00:00;Thursday;September;1998;3;38;9;Q3
978;04/09/1998 00:00;Friday;September;1998;4;38;9;Q3
979;05/09/1998 00:00;Saturday;September;1998;5;38;9;Q3
980;06/09/1998 00:00;Sunday;September;1998;6;39;9;Q3
981;07/09/1998 00:00;Monday;September;1998;7;39;9;Q3
982;08/09/1998 00:00;Tuesday;September;1998;8;39;9;Q3
983;09/09/1998 00:00;Wednesday;September;1998;9;39;9;Q3
984;10/09/1998 00:00;Thursday;September;1998;10;39;9;Q3
985;11/09/1998 00:00;Friday;September;1998;11;39;9;Q3
986;12/09/1998 00:00;Saturday;September;1998;12;39;9;Q3
987;13/09/1998 00:00;Sunday;September;1998;13;40;9;Q3
988;14/09/1998 00:00;Monday;September;1998;14;40;9;Q3
367;01/01/1997 00:00;Wednesday;January;1997;1;2;1;Q1
368;02/01/1997 00:00;Thursday;January;1997;2;2;1;Q1
369;03/01/1997 00:00;Friday;January;1997;3;2;1;Q1
370;04/01/1997 00:00;Saturday;January;1997;4;2;1;Q1
371;05/01/1997 00:00;Sunday;January;1997;5;3;1;Q1
372;06/01/1997 00:00;Monday;January;1997;6;3;1;Q1
373;07/01/1997 00:00;Tuesday;January;1997;7;3;1;Q1
374;08/01/1997 00:00;Wednesday;January;1997;8;3;1;Q1
375;09/01/1997 00:00;Thursday;January;1997;9;3;1;Q1
376;10/01/1997 00:00;Friday;January;1997;10;3;1;Q1
377;11/01/1997 00:00;Saturday;January;1997;11;3;1;Q1
378;12/01/1997 00:00;Sunday;January;1997;12;4;1;Q1
379;13/01/1997 00:00;Monday;January;1997;13;4;1;Q1
380;14/01/1997 00:00;Tuesday;January;1997;14;4;1;Q1
381;15/01/1997 00:00;Wednesday;January;1997;15;4;1;Q1
382;16/01/1997 00:00;Thursday;January;1997;16;4;1;Q1
383;17/01/1997 00:00;Friday;January;1997;17;4;1;Q1
384;18/01/1997 00:00;Saturday;January;1997;18;4;1;Q1
385;19/01/1997 00:00;Sunday;January;1997;19;5;1;Q1
386;20/01/1997 00:00;Monday;January;1997;20;5;1;Q1
387;21/01/1997 00:00;Tuesday;January;1997;21;5;1;Q1
388;22/01/1997 00:00;Wednesday;January;1997;22;5;1;Q1
389;23/01/1997 00:00;Thursday;January;1997;23;5;1;Q1
390;24/01/1997 00:00;Friday;January;1997;24;5;1;Q1
391;25/01/1997 00:00;Saturday;January;1997;25;5;1;Q1
392;26/01/1997 00:00;Sunday;January;1997;26;6;1;Q1
393;27/01/1997 00:00;Monday;January;1997;27;6;1;Q1
394;28/01/1997 00:00;Tuesday;January;1997;28;6;1;Q1
395;29/01/1997 00:00;Wednesday;January;1997;29;6;1;Q1
396;30/01/1997 00:00;Thursday;January;1997;30;6;1;Q1
397;31/01/1997 00:00;Friday;January;1997;31;6;1;Q1
398;01/02/1997 00:00;Saturday;February;1997;1;6;2;Q1
399;02/02/1997 00:00;Sunday;February;1997;2;7;2;Q1
400;03/02/1997 00:00;Monday;February;1997;3;7;2;Q1
401;04/02/1997 00:00;Tuesday;February;1997;4;7;2;Q1
402;05/02/1997 00:00;Wednesday;February;1997;5;7;2;Q1
403;06/02/1997 00:00;Thursday;February;1997;6;7;2;Q1
404;07/02/1997 00:00;Friday;February;1997;7;7;2;Q1
405;08/02/1997 00:00;Saturday;February;1997;8;7;2;Q1
406;09/02/1997 00:00;Sunday;February;1997;9;8;2;Q1
407;10/02/1997 00:00;Monday;February;1997;10;8;2;Q1
408;11/02/1997 00:00;Tuesday;February;1997;11;8;2;Q1
409;12/02/1997 00:00;Wednesday;February;1997;12;8;2;Q1
410;13/02/1997 00:00;Thursday;February;1997;13;8;2;Q1
411;14/02/1997 00:00;Friday;February;1997;14;8;2;Q1
412;15/02/1997 00:00;Saturday;February;1997;15;8;2;Q1
413;16/02/1997 00:00;Sunday;February;1997;16;9;2;Q1
414;17/02/1997 00:00;Monday;February;1997;17;9;2;Q1
415;18/02/1997 00:00;Tuesday;February;1997;18;9;2;Q1
416;19/02/1997 00:00;Wednesday;February;1997;19;9;2;Q1
417;20/02/1997 00:00;Thursday;February;1997;20;9;2;Q1
418;21/02/1997 00:00;Friday;February;1997;21;9;2;Q1
419;22/02/1997 00:00;Saturday;February;1997;22;9;2;Q1
420;23/02/1997 00:00;Sunday;February;1997;23;10;2;Q1
421;24/02/1997 00:00;Monday;February;1997;24;10;2;Q1
422;25/02/1997 00:00;Tuesday;February;1997;25;10;2;Q1
423;26/02/1997 00:00;Wednesday;February;1997;26;10;2;Q1
424;27/02/1997 00:00;Thursday;February;1997;27;10;2;Q1
425;28/02/1997 00:00;Friday;February;1997;28;10;2;Q1
426;01/03/1997 00:00;Saturday;March;1997;1;10;3;Q1
427;02/03/1997 00:00;Sunday;March;1997;2;11;3;Q1
428;03/03/1997 00:00;Monday;March;1997;3;11;3;Q1
429;04/03/1997 00:00;Tuesday;March;1997;4;11;3;Q1
430;05/03/1997 00:00;Wednesday;March;1997;5;11;3;Q1
431;06/03/1997 00:00;Thursday;March;1997;6;11;3;Q1
432;07/03/1997 00:00;Friday;March;1997;7;11;3;Q1
433;08/03/1997 00:00;Saturday;March;1997;8;11;3;Q1
434;09/03/1997 00:00;Sunday;March;1997;9;12;3;Q1
435;10/03/1997 00:00;Monday;March;1997;10;12;3;Q1
436;11/03/1997 00:00;Tuesday;March;1997;11;12;3;Q1
437;12/03/1997 00:00;Wednesday;March;1997;12;12;3;Q1
438;13/03/1997 00:00;Thursday;March;1997;13;12;3;Q1
439;14/03/1997 00:00;Friday;March;1997;14;12;3;Q1
440;15/03/1997 00:00;Saturday;March;1997;15;12;3;Q1
441;16/03/1997 00:00;Sunday;March;1997;16;13;3;Q1
442;17/03/1997 00:00;Monday;March;1997;17;13;3;Q1
443;18/03/1997 00:00;Tuesday;March;1997;18;13;3;Q1
444;19/03/1997 00:00;Wednesday;March;1997;19;13;3;Q1
445;20/03/1997 00:00;Thursday;March;1997;20;13;3;Q1
446;21/03/1997 00:00;Friday;March;1997;21;13;3;Q1
447;22/03/1997 00:00;Saturday;March;1997;22;13;3;Q1
448;23/03/1997 00:00;Sunday;March;1997;23;14;3;Q1
449;24/03/1997 00:00;Monday;March;1997;24;14;3;Q1
450;25/03/1997 00:00;Tuesday;March;1997;25;14;3;Q1
451;26/03/1997 00:00;Wednesday;March;1997;26;14;3;Q1
452;27/03/1997 00:00;Thursday;March;1997;27;14;3;Q1
453;28/03/1997 00:00;Friday;March;1997;28;14;3;Q1
454;29/03/1997 00:00;Saturday;March;1997;29;14;3;Q1
455;30/03/1997 00:00;Sunday;March;1997;30;15;3;Q1
456;31/03/1997 00:00;Monday;March;1997;31;15;3;Q1
457;01/04/1997 00:00;Tuesday;April;1997;1;15;4;Q2
458;02/04/1997 00:00;Wednesday;April;1997;2;15;4;Q2
459;03/04/1997 00:00;Thursday;April;1997;3;15;4;Q2
460;04/04/1997 00:00;Friday;April;1997;4;15;4;Q2
461;05/04/1997 00:00;Saturday;April;1997;5;15;4;Q2
462;06/04/1997 00:00;Sunday;April;1997;6;16;4;Q2
463;07/04/1997 00:00;Monday;April;1997;7;16;4;Q2
464;08/04/1997 00:00;Tuesday;April;1997;8;16;4;Q2
465;09/04/1997 00:00;Wednesday;April;1997;9;16;4;Q2
466;10/04/1997 00:00;Thursday;April;1997;10;16;4;Q2
467;11/04/1997 00:00;Friday;April;1997;11;16;4;Q2
468;12/04/1997 00:00;Saturday;April;1997;12;16;4;Q2
469;13/04/1997 00:00;Sunday;April;1997;13;17;4;Q2
470;14/04/1997 00:00;Monday;April;1997;14;17;4;Q2
471;15/04/1997 00:00;Tuesday;April;1997;15;17;4;Q2
472;16/04/1997 00:00;Wednesday;April;1997;16;17;4;Q2
473;17/04/1997 00:00;Thursday;April;1997;17;17;4;Q2
474;18/04/1997 00:00;Friday;April;1997;18;17;4;Q2
475;19/04/1997 00:00;Saturday;April;1997;19;17;4;Q2
476;20/04/1997 00:00;Sunday;April;1997;20;18;4;Q2
477;21/04/1997 00:00;Monday;April;1997;21;18;4;Q2
478;22/04/1997 00:00;Tuesday;April;1997;22;18;4;Q2
479;23/04/1997 00:00;Wednesday;April;1997;23;18;4;Q2
480;24/04/1997 00:00;Thursday;April;1997;24;18;4;Q2
481;25/04/1997 00:00;Friday;April;1997;25;18;4;Q2
482;26/04/1997 00:00;Saturday;April;1997;26;18;4;Q2
483;27/04/1997 00:00;Sunday;April;1997;27;19;4;Q2
484;28/04/1997 00:00;Monday;April;1997;28;19;4;Q2
485;29/04/1997 00:00;Tuesday;April;1997;29;19;4;Q2
486;30/04/1997 00:00;Wednesday;April;1997;30;19;4;Q2
487;01/05/1997 00:00;Thursday;May;1997;1;19;5;Q2
488;02/05/1997 00:00;Friday;May;1997;2;19;5;Q2
489;03/05/1997 00:00;Saturday;May;1997;3;19;5;Q2
490;04/05/1997 00:00;Sunday;May;1997;4;20;5;Q2
491;05/05/1997 00:00;Monday;May;1997;5;20;5;Q2
492;06/05/1997 00:00;Tuesday;May;1997;6;20;5;Q2
493;07/05/1997 00:00;Wednesday;May;1997;7;20;5;Q2
494;08/05/1997 00:00;Thursday;May;1997;8;20;5;Q2
495;09/05/1997 00:00;Friday;May;1997;9;20;5;Q2
496;10/05/1997 00:00;Saturday;May;1997;10;20;5;Q2
497;11/05/1997 00:00;Sunday;May;1997;11;21;5;Q2
498;12/05/1997 00:00;Monday;May;1997;12;21;5;Q2
499;13/05/1997 00:00;Tuesday;May;1997;13;21;5;Q2
500;14/05/1997 00:00;Wednesday;May;1997;14;21;5;Q2
501;15/05/1997 00:00;Thursday;May;1997;15;21;5;Q2
502;16/05/1997 00:00;Friday;May;1997;16;21;5;Q2
503;17/05/1997 00:00;Saturday;May;1997;17;21;5;Q2
504;18/05/1997 00:00;Sunday;May;1997;18;22;5;Q2
505;19/05/1997 00:00;Monday;May;1997;19;22;5;Q2
506;20/05/1997 00:00;Tuesday;May;1997;20;22;5;Q2
507;21/05/1997 00:00;Wednesday;May;1997;21;22;5;Q2
508;22/05/1997 00:00;Thursday;May;1997;22;22;5;Q2
509;23/05/1997 00:00;Friday;May;1997;23;22;5;Q2
510;24/05/1997 00:00;Saturday;May;1997;24;22;5;Q2
511;25/05/1997 00:00;Sunday;May;1997;25;23;5;Q2
512;26/05/1997 00:00;Monday;May;1997;26;23;5;Q2
513;27/05/1997 00:00;Tuesday;May;1997;27;23;5;Q2
514;28/05/1997 00:00;Wednesday;May;1997;28;23;5;Q2
515;29/05/1997 00:00;Thursday;May;1997;29;23;5;Q2
516;30/05/1997 00:00;Friday;May;1997;30;23;5;Q2
517;31/05/1997 00:00;Saturday;May;1997;31;23;5;Q2
518;01/06/1997 00:00;Sunday;June;1997;1;24;6;Q2
519;02/06/1997 00:00;Monday;June;1997;2;24;6;Q2
520;03/06/1997 00:00;Tuesday;June;1997;3;24;6;Q2
521;04/06/1997 00:00;Wednesday;June;1997;4;24;6;Q2
522;05/06/1997 00:00;Thursday;June;1997;5;24;6;Q2
523;06/06/1997 00:00;Friday;June;1997;6;24;6;Q2
524;07/06/1997 00:00;Saturday;June;1997;7;24;6;Q2
525;08/06/1997 00:00;Sunday;June;1997;8;25;6;Q2
526;09/06/1997 00:00;Monday;June;1997;9;25;6;Q2
527;10/06/1997 00:00;Tuesday;June;1997;10;25;6;Q2
528;11/06/1997 00:00;Wednesday;June;1997;11;25;6;Q2
529;12/06/1997 00:00;Thursday;June;1997;12;25;6;Q2
530;13/06/1997 00:00;Friday;June;1997;13;25;6;Q2
531;14/06/1997 00:00;Saturday;June;1997;14;25;6;Q2
532;15/06/1997 00:00;Sunday;June;1997;15;26;6;Q2
533;16/06/1997 00:00;Monday;June;1997;16;26;6;Q2
534;17/06/1997 00:00;Tuesday;June;1997;17;26;6;Q2
535;18/06/1997 00:00;Wednesday;June;1997;18;26;6;Q2
536;19/06/1997 00:00;Thursday;June;1997;19;26;6;Q2
537;20/06/1997 00:00;Friday;June;1997;20;26;6;Q2
538;21/06/1997 00:00;Saturday;June;1997;21;26;6;Q2
539;22/06/1997 00:00;Sunday;June;1997;22;27;6;Q2
